,id,Date,Day,Home Team,Home Score,Away Team,Away Score,Playoffs
392,0326199993,03261999,Fri,93,Minnesota Timberwolves,100,Box Score,0
393,03261999100,03261999,Fri,100,New Jersey Nets,91,Box Score,0
394,0326199990,03261999,Fri,90,Philadelphia 76ers,84,Box Score,0
395,0326199994,03261999,Fri,94,Phoenix Suns,87,Box Score,0
396,0326199993,03261999,Fri,93,San Antonio Spurs,91,Box Score,0
397,0326199998,03261999,Fri,98,Seattle SuperSonics,104,Box Score,0
398,0326199985,03261999,Fri,85,Vancouver Grizzlies,80,Box Score,0
399,0327199999,03271999,Sat,99,Atlanta Hawks,103,Box Score,0
400,03271999112,03271999,Sat,112,Denver Nuggets,100,Box Score,0
401,0327199987,03271999,Sat,87,Golden State Warriors,86,Box Score,0
402,0327199977,03271999,Sat,77,Los Angeles Clippers,103,Box Score,0
403,03271999109,03271999,Sat,109,New Jersey Nets,99,Box Score,0
404,0327199977,03271999,Sat,77,San Antonio Spurs,99,Box Score,0
405,03281999101,03281999,Sun,101,Boston Celtics,93,Box Score,0
406,0328199984,03281999,Sun,84,Charlotte Hornets,105,Box Score,0
407,0328199987,03281999,Sun,87,Detroit Pistons,104,Box Score,0
408,0328199991,03281999,Sun,91,Los Angeles Lakers,99,Box Score,0
409,0328199994,03281999,Sun,94,Minnesota Timberwolves,85,Box Score,0
410,0328199987,03281999,Sun,87,Orlando Magic,94,Box Score,0
411,0328199988,03281999,Sun,88,Phoenix Suns,86,Box Score,0
412,03281999107,03281999,Sun,107,Sacramento Kings,93,Box Score,0
413,0328199978,03281999,Sun,78,Toronto Raptors,91,Box Score,0
414,03291999109,03291999,Mon,109,Dallas Mavericks,101,Box Score,0
415,0329199988,03291999,Mon,88,Denver Nuggets,100,Box Score,0
416,0329199983,03291999,Mon,83,Indiana Pacers,82,Box Score,0
417,0329199998,03291999,Mon,98,Los Angeles Lakers,116,Box Score,0
418,0330199993,03301999,Tue,93,Atlanta Hawks,77,Box Score,0
419,03301999109,03301999,Tue,109,Charlotte Hornets,99,Box Score,0
420,0330199981,03301999,Tue,81,Chicago Bulls,91,Box Score,0
421,03301999101,03301999,Tue,101,Cleveland Cavaliers,91,Box Score,0
422,0330199990,03301999,Tue,90,Golden State Warriors,93,Box Score,0
423,03301999104,03301999,Tue,104,Los Angeles Clippers,95,Box Score,0
424,03301999105,03301999,Tue,105,Milwaukee Bucks,107,Box Score,0
425,0330199978,03301999,Tue,78,Minnesota Timberwolves,98,Box Score,0
426,0330199993,03301999,Tue,93,New York Knicks,94,Box Score,0
427,0330199998,03301999,Tue,98,Orlando Magic,100,Box Score,0
428,03301999101,03301999,Tue,101,Sacramento Kings,104,Box Score,0
429,0330199987,03301999,Tue,87,San Antonio Spurs,95,Box Score,0
430,0330199987,03301999,Tue,87,Vancouver Grizzlies,101,Box Score,0
431,0331199987,03311999,Wed,87,Boston Celtics,72,Box Score,0
432,03311999102,03311999,Wed,102,Charlotte Hornets,94,Box Score,0
433,0331199978,03311999,Wed,78,Phoenix Suns,93,Box Score,0
434,0331199986,03311999,Wed,86,Portland Trail Blazers,100,Box Score,0
435,0331199973,03311999,Wed,73,Washington Wizards,84,Box Score,0
436,0401199984,04011999,Thu,84,Dallas Mavericks,93,Box Score,0
437,04011999110,04011999,Thu,110,Denver Nuggets,113,Box Score,0
438,0401199975,04011999,Thu,75,Detroit Pistons,107,Box Score,0
439,0401199988,04011999,Thu,88,Miami Heat,84,Box Score,0
440,0401199985,04011999,Thu,85,New Jersey Nets,90,Box Score,0
441,0401199974,04011999,Thu,74,New York Knicks,78,Box Score,0
442,0401199991,04011999,Thu,91,San Antonio Spurs,103,Box Score,0
443,0401199987,04011999,Thu,87,Toronto Raptors,88,Box Score,0
444,0401199987,04011999,Thu,87,Utah Jazz,88,Box Score,0
445,0402199981,04021999,Fri,81,Atlanta Hawks,84,Box Score,0
446,0402199984,04021999,Fri,84,Boston Celtics,83,Box Score,0
447,0402199987,04021999,Fri,87,Charlotte Hornets,81,Box Score,0
448,04021999115,04021999,Fri,115,Chicago Bulls,68,Box Score,0
449,0402199992,04021999,Fri,92,Golden State Warriors,85,Box Score,0
450,0402199988,04021999,Fri,88,Minnesota Timberwolves,107,Box Score,0
451,0402199985,04021999,Fri,85,Philadelphia 76ers,80,Box Score,0
452,0402199991,04021999,Fri,91,Phoenix Suns,90,Box Score,0
453,0402199995,04021999,Fri,95,Portland Trail Blazers,107,Box Score,0
454,0403199992,04031999,Sat,92,Detroit Pistons,77,Box Score,0
455,0403199981,04031999,Sat,81,Los Angeles Lakers,76,Box Score,0
456,0403199996,04031999,Sat,96,Minnesota Timberwolves,105,Box Score,0
457,0403199977,04031999,Sat,77,New Jersey Nets,88,Box Score,0
458,0403199993,04031999,Sat,93,Portland Trail Blazers,98,Box Score,0
459,0403199982,04031999,Sat,82,San Antonio Spurs,103,Box Score,0
460,0403199985,04031999,Sat,85,Toronto Raptors,87,Box Score,0
461,0404199983,04041999,Sun,83,Atlanta Hawks,85,Box Score,0
462,0404199991,04041999,Sun,91,Boston Celtics,79,Box Score,0
463,0404199987,04041999,Sun,87,Chicago Bulls,88,Box Score,0
464,0404199974,04041999,Sun,74,Cleveland Cavaliers,98,Box Score,0
465,0404199980,04041999,Sun,80,Denver Nuggets,82,Box Score,0
466,0404199995,04041999,Sun,95,Indiana Pacers,108,Box Score,0
467,0404199984,04041999,Sun,84,Seattle SuperSonics,101,Box Score,0
468,0404199982,04041999,Sun,82,Toronto Raptors,97,Box Score,0
469,0404199990,04041999,Sun,90,Washington Wizards,79,Box Score,0
470,0405199977,04051999,Mon,77,Charlotte Hornets,71,Box Score,0
471,0405199988,04051999,Mon,88,Detroit Pistons,86,Box Score,0
472,04051999104,04051999,Mon,104,Los Angeles Lakers,117,Box Score,0
473,0405199993,04051999,Mon,93,Minnesota Timberwolves,100,Box Score,0
474,0405199999,04051999,Mon,99,Orlando Magic,106,Box Score,0
475,0405199986,04051999,Mon,86,San Antonio Spurs,93,Box Score,0
476,0406199989,04061999,Tue,89,Cleveland Cavaliers,96,Box Score,0
477,0406199974,04061999,Tue,74,Houston Rockets,111,Box Score,0
478,0406199988,04061999,Tue,88,Los Angeles Clippers,83,Box Score,0
479,04061999106,04061999,Tue,106,Los Angeles Lakers,93,Box Score,0
480,0406199981,04061999,Tue,81,New York Knicks,72,Box Score,0
481,0406199987,04061999,Tue,87,Philadelphia 76ers,95,Box Score,0
482,0406199989,04061999,Tue,89,Portland Trail Blazers,98,Box Score,0
483,04061999112,04061999,Tue,112,Seattle SuperSonics,106,Box Score,0
484,0406199992,04061999,Tue,92,Toronto Raptors,70,Box Score,0
485,0406199997,04061999,Tue,97,Washington Wizards,93,Box Score,0
486,0407199987,04071999,Wed,87,Boston Celtics,108,Box Score,0
487,0407199982,04071999,Wed,82,Charlotte Hornets,106,Box Score,0
488,0407199991,04071999,Wed,91,Chicago Bulls,74,Box Score,0
489,0407199982,04071999,Wed,82,Detroit Pistons,89,Box Score,0
490,0407199987,04071999,Wed,87,Miami Heat,93,Box Score,0
491,0407199991,04071999,Wed,91,Milwaukee Bucks,99,Box Score,0
492,0407199996,04071999,Wed,96,New Jersey Nets,92,Box Score,0
493,0407199982,04071999,Wed,82,Phoenix Suns,90,Box Score,0
494,04071999104,04071999,Wed,104,Sacramento Kings,89,Box Score,0
495,0407199987,04071999,Wed,87,Vancouver Grizzlies,84,Box Score,0
496,0408199973,04081999,Thu,73,Cleveland Cavaliers,69,Box Score,0
497,0408199992,04081999,Thu,92,Houston Rockets,83,Box Score,0
498,0408199991,04081999,Thu,91,Los Angeles Clippers,99,Box Score,0
499,0408199986,04081999,Thu,86,Seattle SuperSonics,87,Box Score,0
500,04081999101,04081999,Thu,101,Toronto Raptors,89,Box Score,0
501,0408199985,04081999,Thu,85,Utah Jazz,92,Box Score,0
502,0409199986,04091999,Fri,86,Atlanta Hawks,78,Box Score,0
503,0409199983,04091999,Fri,83,Boston Celtics,67,Box Score,0
504,0409199988,04091999,Fri,88,Charlotte Hornets,90,Box Score,0
505,04091999102,04091999,Fri,102,Indiana Pacers,101,Box Score,0
506,0409199989,04091999,Fri,89,Los Angeles Lakers,96,Box Score,0
507,0409199999,04091999,Fri,99,New Jersey Nets,106,Box Score,0
508,0409199983,04091999,Fri,83,Orlando Magic,95,Box Score,0
509,0409199992,04091999,Fri,92,Utah Jazz,93,Box Score,0
510,0409199993,04091999,Fri,93,Vancouver Grizzlies,98,Box Score,0
511,0410199982,04101999,Sat,82,Chicago Bulls,49,Box Score,0
512,0410199967,04101999,Sat,67,Cleveland Cavaliers,81,Box Score,0
513,0410199991,04101999,Sat,91,Dallas Mavericks,90,Box Score,0
514,0410199992,04101999,Sat,92,Indiana Pacers,90,Box Score,0
515,0410199997,04101999,Sat,97,Los Angeles Clippers,70,Box Score,0
516,0410199984,04101999,Sat,84,Phoenix Suns,110,Box Score,0
517,04101999104,04101999,Sat,104,Sacramento Kings,110,Box Score,0
518,0411199981,04111999,Sun,81,Boston Celtics,87,Box Score,0
519,04111999113,04111999,Sun,113,Los Angeles Lakers,109,Box Score,0
520,0411199992,04111999,Sun,92,Miami Heat,95,Box Score,0
521,0411199979,04111999,Sun,79,Minnesota Timberwolves,88,Box Score,0
522,0411199993,04111999,Sun,93,New Jersey Nets,78,Box Score,0
523,0411199989,04111999,Sun,89,Portland Trail Blazers,83,Box Score,0
524,0411199976,04111999,Sun,76,Utah Jazz,85,Box Score,0
525,0411199991,04111999,Sun,91,Vancouver Grizzlies,88,Box Score,0
526,0411199998,04111999,Sun,98,Washington Wizards,105,Box Score,0
527,0412199989,04121999,Mon,89,Boston Celtics,103,Box Score,0
528,04121999104,04121999,Mon,104,Denver Nuggets,96,Box Score,0
529,0412199992,04121999,Mon,92,Detroit Pistons,86,Box Score,0
530,0412199995,04121999,Mon,95,Minnesota Timberwolves,90,Box Score,0
531,0412199977,04121999,Mon,77,San Antonio Spurs,94,Box Score,0
532,04121999109,04121999,Mon,109,Toronto Raptors,99,Box Score,0
533,0412199980,04121999,Mon,80,Utah Jazz,98,Box Score,0
534,0413199977,04131999,Tue,77,Cleveland Cavaliers,86,Box Score,0
535,0413199986,04131999,Tue,86,Dallas Mavericks,92,Box Score,0
536,04131999101,04131999,Tue,101,Los Angeles Clippers,109,Box Score,0
537,0413199974,04131999,Tue,74,Miami Heat,90,Box Score,0
538,0413199984,04131999,Tue,84,Milwaukee Bucks,91,Box Score,0
539,0413199972,04131999,Tue,72,New York Knicks,91,Box Score,0
540,0413199986,04131999,Tue,86,Portland Trail Blazers,113,Box Score,0
541,04131999105,04131999,Tue,105,Sacramento Kings,100,Box Score,0
542,0414199977,04141999,Wed,77,Boston Celtics,70,Box Score,0
543,0414199979,04141999,Wed,79,Charlotte Hornets,83,Box Score,0
544,0414199989,04141999,Wed,89,Chicago Bulls,81,Box Score,0
545,0414199997,04141999,Wed,97,Denver Nuggets,120,Box Score,0
546,0414199985,04141999,Wed,85,Houston Rockets,102,Box Score,0
547,0414199980,04141999,Wed,80,Indiana Pacers,83,Box Score,0
548,0414199986,04141999,Wed,86,Milwaukee Bucks,98,Box Score,0
549,0414199978,04141999,Wed,78,Philadelphia 76ers,96,Box Score,0
550,0414199979,04141999,Wed,79,San Antonio Spurs,95,Box Score,0
551,04141999101,04141999,Wed,101,Seattle SuperSonics,94,Box Score,0
552,0414199989,04141999,Wed,89,Washington Wizards,95,Box Score,0
553,0415199995,04151999,Thu,95,Dallas Mavericks,101,Box Score,0
554,0415199979,04151999,Thu,79,Golden State Warriors,85,Box Score,0
555,0415199976,04151999,Thu,76,Houston Rockets,86,Box Score,0
556,04151999103,04151999,Thu,103,Los Angeles Clippers,89,Box Score,0
557,0415199999,04151999,Thu,99,Sacramento Kings,98,Box Score,0
558,0416199979,04161999,Fri,79,Atlanta Hawks,91,Box Score,0
559,0416199981,04161999,Fri,81,Boston Celtics,82,Box Score,0
560,0416199971,04161999,Fri,71,Detroit Pistons,80,Box Score,0
561,0416199986,04161999,Fri,86,Golden State Warriors,83,Box Score,0
562,0416199995,04161999,Fri,95,Milwaukee Bucks,94,Box Score,0
563,0416199975,04161999,Fri,75,Minnesota Timberwolves,89,Box Score,0
564,0416199983,04161999,Fri,83,Philadelphia 76ers,93,Box Score,0
565,0416199985,04161999,Fri,85,Phoenix Suns,92,Box Score,0
566,0416199980,04161999,Fri,80,San Antonio Spurs,81,Box Score,0
567,04161999121,04161999,Fri,121,Seattle SuperSonics,91,Box Score,0
568,0416199991,04161999,Fri,91,Toronto Raptors,90,Box Score,0
569,0416199970,04161999,Fri,70,Washington Wizards,87,Box Score,0
570,0417199990,04171999,Sat,90,Cleveland Cavaliers,82,Box Score,0
571,04171999102,04171999,Sat,102,Dallas Mavericks,94,Box Score,0
572,0417199993,04171999,Sat,93,New York Knicks,90,Box Score,0
573,0417199997,04171999,Sat,97,Sacramento Kings,119,Box Score,0
574,0417199993,04171999,Sat,93,Utah Jazz,109,Box Score,0
575,0418199977,04181999,Sun,77,Chicago Bulls,79,Box Score,0
576,04181999103,04181999,Sun,103,Los Angeles Clippers,101,Box Score,0
577,0418199988,04181999,Sun,88,Miami Heat,92,Box Score,0
578,0418199997,04181999,Sun,97,Minnesota Timberwolves,76,Box Score,0
579,0418199979,04181999,Sun,79,New Jersey Nets,86,Box Score,0
580,0418199981,04181999,Sun,81,Orlando Magic,88,Box Score,0
581,0418199993,04181999,Sun,93,Phoenix Suns,99,Box Score,0
582,0418199983,04181999,Sun,83,San Antonio Spurs,86,Box Score,0
583,0418199990,04181999,Sun,90,Vancouver Grizzlies,85,Box Score,0
584,04181999101,04181999,Sun,101,Washington Wizards,98,Box Score,0
585,04191999120,04191999,Mon,120,Boston Celtics,104,Box Score,0
586,0419199994,04191999,Mon,94,Cleveland Cavaliers,87,Box Score,0
587,04191999113,04191999,Mon,113,Houston Rockets,120,Box Score,0
588,04191999102,04191999,Mon,102,Los Angeles Clippers,98,Box Score,0
589,04191999102,04191999,Mon,102,Los Angeles Lakers,117,Box Score,0
590,04191999120,04191999,Mon,120,New Jersey Nets,113,Box Score,0
591,0419199967,04191999,Mon,67,Philadelphia 76ers,72,Box Score,0
592,0419199972,04191999,Mon,72,Toronto Raptors,90,Box Score,0
593,0420199977,04201999,Tue,77,Chicago Bulls,83,Box Score,0
594,04201999100,04201999,Tue,100,Dallas Mavericks,104,Box Score,0
595,04201999106,04201999,Tue,106,Golden State Warriors,102,Box Score,0
596,0420199983,04201999,Tue,83,Milwaukee Bucks,95,Box Score,0
597,04201999103,04201999,Tue,103,Toronto Raptors,81,Box Score,0
598,0420199983,04201999,Tue,83,Utah Jazz,69,Box Score,0
599,0421199980,04211999,Wed,80,Boston Celtics,78,Box Score,0
600,0421199985,04211999,Wed,85,Charlotte Hornets,88,Box Score,0
601,04211999109,04211999,Wed,109,Houston Rockets,95,Box Score,0
602,04211999100,04211999,Wed,100,Indiana Pacers,108,Box Score,0
603,0421199980,04211999,Wed,80,Miami Heat,93,Box Score,0
604,0421199987,04211999,Wed,87,New Jersey Nets,99,Box Score,0
605,0421199982,04211999,Wed,82,Phoenix Suns,91,Box Score,0
606,0421199982,04211999,Wed,82,Portland Trail Blazers,88,Box Score,0
607,0421199994,04211999,Wed,94,Sacramento Kings,103,Box Score,0
608,04211999105,04211999,Wed,105,Seattle SuperSonics,119,Box Score,0
609,0421199994,04211999,Wed,94,Vancouver Grizzlies,97,Box Score,0
610,04211999107,04211999,Wed,107,Washington Wizards,91,Box Score,0
611,0422199994,04221999,Thu,94,Atlanta Hawks,106,Box Score,0
612,04221999104,04221999,Thu,104,Detroit Pistons,96,Box Score,0
613,0422199975,04221999,Thu,75,Orlando Magic,70,Box Score,0
614,0422199976,04221999,Thu,76,San Antonio Spurs,103,Box Score,0
615,04231999100,04231999,Fri,100,Chicago Bulls,71,Box Score,0
616,0423199984,04231999,Fri,84,Denver Nuggets,96,Box Score,0
617,04231999101,04231999,Fri,101,Los Angeles Clippers,106,Box Score,0
618,0423199975,04231999,Fri,75,Milwaukee Bucks,79,Box Score,0
619,04231999105,04231999,Fri,105,New York Knicks,110,Box Score,0
620,0423199995,04231999,Fri,95,Orlando Magic,88,Box Score,0
621,0423199997,04231999,Fri,97,Sacramento Kings,105,Box Score,0
622,0423199985,04231999,Fri,85,Utah Jazz,96,Box Score,0
623,0423199997,04231999,Fri,97,Vancouver Grizzlies,84,Box Score,0
624,0423199989,04231999,Fri,89,Washington Wizards,78,Box Score,0
625,0424199982,04241999,Sat,82,Charlotte Hornets,97,Box Score,0
626,0424199974,04241999,Sat,74,Golden State Warriors,93,Box Score,0
627,0424199969,04241999,Sat,69,Indiana Pacers,87,Box Score,0
628,0424199996,04241999,Sat,96,Los Angeles Clippers,105,Box Score,0
629,04241999102,04241999,Sat,102,Sacramento Kings,105,Box Score,0
630,0424199981,04241999,Sat,81,San Antonio Spurs,108,Box Score,0
631,0425199970,04251999,Sun,70,Atlanta Hawks,85,Box Score,0
632,0425199984,04251999,Sun,84,Boston Celtics,113,Box Score,0
633,0425199982,04251999,Sun,82,Miami Heat,80,Box Score,0
634,0425199998,04251999,Sun,98,New Jersey Nets,120,Box Score,0
635,0425199986,04251999,Sun,86,Philadelphia 76ers,103,Box Score,0
636,0425199971,04251999,Sun,71,Phoenix Suns,95,Box Score,0
637,0425199984,04251999,Sun,84,Portland Trail Blazers,100,Box Score,0
638,0425199991,04251999,Sun,91,Toronto Raptors,83,Box Score,0
639,0425199981,04251999,Sun,81,Utah Jazz,98,Box Score,0
640,0426199991,04261999,Mon,91,Charlotte Hornets,84,Box Score,0
641,0426199990,04261999,Mon,90,Cleveland Cavaliers,65,Box Score,0
642,0426199993,04261999,Mon,93,Dallas Mavericks,101,Box Score,0
643,0426199989,04261999,Mon,89,Golden State Warriors,114,Box Score,0
644,0426199980,04261999,Mon,80,Houston Rockets,102,Box Score,0
645,0426199994,04261999,Mon,94,Los Angeles Clippers,88,Box Score,0
646,0426199991,04261999,Mon,91,Milwaukee Bucks,99,Box Score,0
647,0426199977,04261999,Mon,77,Portland Trail Blazers,93,Box Score,0
648,0426199999,04261999,Mon,99,Utah Jazz,85,Box Score,0
649,0427199992,04271999,Tue,92,Boston Celtics,85,Box Score,0
650,0427199975,04271999,Tue,75,Dallas Mavericks,84,Box Score,0
651,0427199988,04271999,Tue,88,Indiana Pacers,87,Box Score,0
652,0427199995,04271999,Tue,95,New Jersey Nets,76,Box Score,0
653,0427199971,04271999,Tue,71,Philadelphia 76ers,80,Box Score,0
654,04271999100,04271999,Tue,100,Sacramento Kings,104,Box Score,0
655,0427199985,04271999,Tue,85,Seattle SuperSonics,90,Box Score,0
656,04271999108,04271999,Tue,108,Toronto Raptors,98,Box Score,0
657,0428199973,04281999,Wed,73,Atlanta Hawks,76,Box Score,0
658,0428199993,04281999,Wed,93,Detroit Pistons,101,Box Score,0
659,04281999102,04281999,Wed,102,Milwaukee Bucks,115,Box Score,0
660,0428199992,04281999,Wed,92,Minnesota Timberwolves,97,Box Score,0
661,0428199986,04281999,Wed,86,Orlando Magic,93,Box Score,0
662,0428199984,04281999,Wed,84,Portland Trail Blazers,119,Box Score,0
663,0429199998,04291999,Thu,98,Denver Nuggets,87,Box Score,0
664,0429199991,04291999,Thu,91,Houston Rockets,81,Box Score,0
665,04291999110,04291999,Thu,110,Indiana Pacers,115,Box Score,0
666,0429199989,04291999,Thu,89,Los Angeles Lakers,108,Box Score,0
667,04291999107,04291999,Thu,107,Miami Heat,96,Box Score,0
668,0429199970,04291999,Thu,70,New York Knicks,85,Box Score,0
669,0429199981,04291999,Thu,81,Sacramento Kings,103,Box Score,0
670,0429199985,04291999,Thu,85,Utah Jazz,96,Box Score,0
671,0429199999,04291999,Thu,99,Vancouver Grizzlies,72,Box Score,0
672,0429199986,04291999,Thu,86,Washington Wizards,97,Box Score,0
673,0430199992,04301999,Fri,92,Atlanta Hawks,90,Box Score,0
674,0430199988,04301999,Fri,88,Charlotte Hornets,92,Box Score,0
675,0430199983,04301999,Fri,83,Cleveland Cavaliers,91,Box Score,0
676,0430199991,04301999,Fri,91,Houston Rockets,78,Box Score,0
677,0430199981,04301999,Fri,81,Milwaukee Bucks,76,Box Score,0
678,0430199985,04301999,Fri,85,Minnesota Timberwolves,90,Box Score,0
679,0430199995,04301999,Fri,95,Orlando Magic,107,Box Score,0
680,04301999101,04301999,Fri,101,Seattle SuperSonics,111,Box Score,0
681,0501199994,05011999,Sat,94,Dallas Mavericks,105,Box Score,0
682,0501199988,05011999,Sat,88,Boston Celtics,79,Box Score,0
683,0501199990,05011999,Sat,90,San Antonio Spurs,98,Box Score,0
684,0501199977,05011999,Sat,77,Phoenix Suns,107,Box Score,0
685,0501199996,05011999,Sat,96,Philadelphia 76ers,103,Box Score,0
686,0501199993,05011999,Sat,93,Minnesota Timberwolves,103,Box Score,0
687,0501199991,05011999,Sat,91,New Jersey Nets,102,Box Score,0
688,05011999101,05011999,Sat,101,Miami Heat,86,Box Score,0
689,0502199976,05021999,Sun,76,Cleveland Cavaliers,65,Box Score,0
690,05021999110,05021999,Sun,110,Denver Nuggets,102,Box Score,0
691,0502199996,05021999,Sun,96,Detroit Pistons,100,Box Score,0
692,0502199984,05021999,Sun,84,Houston Rockets,110,Box Score,0
693,0502199971,05021999,Sun,71,Indiana Pacers,94,Box Score,0
694,0502199993,05021999,Sun,93,Miami Heat,100,Box Score,0
695,05021999100,05021999,Sun,100,Sacramento Kings,111,Box Score,0
696,0502199978,05021999,Sun,78,San Antonio Spurs,84,Box Score,0
